,img_id,img_name,img_path,category_id,label,img_set,label2,category_id2,label_same,category_id_same
2976,image_05905,image_05905.jpg,jpg/image_05905.jpg,67.0,bearded iris,train,bearded iris,67.0,True,True
2967,image_05906,image_05906.jpg,jpg/image_05906.jpg,67.0,bearded iris,train,bearded iris,67.0,True,True
2969,image_05914,image_05914.jpg,jpg/image_05914.jpg,67.0,bearded iris,train,bearded iris,67.0,True,True
2987,image_05915,image_05915.jpg,jpg/image_05915.jpg,67.0,bearded iris,train,bearded iris,67.0,True,True
2992,image_05917,image_05917.jpg,jpg/image_05917.jpg,67.0,bearded iris,train,bearded iris,67.0,True,True
2982,image_05918,image_05918.jpg,jpg/image_05918.jpg,67.0,bearded iris,train,bearded iris,67.0,True,True
2971,image_05919,image_05919.jpg,jpg/image_05919.jpg,67.0,bearded iris,train,bearded iris,67.0,True,True
2986,image_05922,image_05922.jpg,jpg/image_05922.jpg,67.0,bearded iris,train,bearded iris,67.0,True,True
2980,image_05925,image_05925.jpg,jpg/image_05925.jpg,67.0,bearded iris,train,bearded iris,67.0,True,True
2972,image_05931,image_05931.jpg,jpg/image_05931.jpg,67.0,bearded iris,train,bearded iris,67.0,True,True
2984,image_05934,image_05934.jpg,jpg/image_05934.jpg,67.0,bearded iris,train,bearded iris,67.0,True,True
2988,image_05935,image_05935.jpg,jpg/image_05935.jpg,67.0,bearded iris,train,bearded iris,67.0,True,True
2983,image_05939,image_05939.jpg,jpg/image_05939.jpg,67.0,bearded iris,train,bearded iris,67.0,True,True
2981,image_05941,image_05941.jpg,jpg/image_05941.jpg,67.0,bearded iris,train,bearded iris,67.0,True,True
2991,image_05946,image_05946.jpg,jpg/image_05946.jpg,67.0,bearded iris,train,bearded iris,67.0,True,True
3013,image_05957,image_05957.jpg,jpg/image_05957.jpg,68.0,windflower,train,japanese anemone,68.0,False,True
3009,image_05968,image_05968.jpg,jpg/image_05968.jpg,68.0,windflower,train,japanese anemone,68.0,False,True
3000,image_05973,image_05973.jpg,jpg/image_05973.jpg,68.0,windflower,train,japanese anemone,68.0,False,True
3018,image_06003,image_06003.jpg,jpg/image_06003.jpg,68.0,windflower,train,windflower,68.0,True,True
3019,image_06007,image_06007.jpg,jpg/image_06007.jpg,68.0,windflower,train,japanese anemone,68.0,False,True
2999,image_06010,image_06010.jpg,jpg/image_06010.jpg,68.0,windflower,train,windflower,68.0,True,True
3041,image_06011,image_06011.jpg,jpg/image_06011.jpg,92.0,ball moss,train,prince of wales feathers,92.0,False,True
3040,image_06012,image_06012.jpg,jpg/image_06012.jpg,92.0,ball moss,train,prince of wales feathers,92.0,False,True
3036,image_06014,image_06014.jpg,jpg/image_06014.jpg,92.0,ball moss,train,prince of wales feathers,92.0,False,True
3021,image_06015,image_06015.jpg,jpg/image_06015.jpg,92.0,ball moss,train,prince of wales feathers,92.0,False,True
3033,image_06030,image_06030.jpg,jpg/image_06030.jpg,92.0,ball moss,train,bolero deep blue,92.0,False,True
3029,image_06042,image_06042.jpg,jpg/image_06042.jpg,92.0,ball moss,train,prince of wales feathers,92.0,False,True
3039,image_06048,image_06048.jpg,jpg/image_06048.jpg,92.0,ball moss,train,prince of wales feathers,92.0,False,True
3049,image_06050,image_06050.jpg,jpg/image_06050.jpg,13.0,spear thistle,train,spear thistle,13.0,True,True
3056,image_06052,image_06052.jpg,jpg/image_06052.jpg,13.0,spear thistle,train,spear thistle,13.0,True,True
3050,image_06053,image_06053.jpg,jpg/image_06053.jpg,13.0,spear thistle,train,spear thistle,13.0,True,True
3048,image_06059,image_06059.jpg,jpg/image_06059.jpg,13.0,spear thistle,train,spear thistle,13.0,True,True
3067,image_06061,image_06061.jpg,jpg/image_06061.jpg,13.0,spear thistle,train,spear thistle,13.0,True,True
3045,image_06062,image_06062.jpg,jpg/image_06062.jpg,13.0,spear thistle,train,spear thistle,13.0,True,True
3052,image_06065,image_06065.jpg,jpg/image_06065.jpg,13.0,spear thistle,train,spear thistle,13.0,True,True
3047,image_06066,image_06066.jpg,jpg/image_06066.jpg,13.0,spear thistle,train,spear thistle,13.0,True,True
3066,image_06069,image_06069.jpg,jpg/image_06069.jpg,13.0,spear thistle,train,spear thistle,13.0,True,True
3053,image_06070,image_06070.jpg,jpg/image_06070.jpg,13.0,spear thistle,train,spear thistle,13.0,True,True
3063,image_06073,image_06073.jpg,jpg/image_06073.jpg,13.0,spear thistle,train,spear thistle,13.0,True,True
3054,image_06074,image_06074.jpg,jpg/image_06074.jpg,13.0,spear thistle,train,spear thistle,13.0,True,True
3065,image_06085,image_06085.jpg,jpg/image_06085.jpg,13.0,spear thistle,train,spear thistle,13.0,True,True
3046,image_06087,image_06087.jpg,jpg/image_06087.jpg,13.0,spear thistle,train,spear thistle,13.0,True,True
3055,image_06088,image_06088.jpg,jpg/image_06088.jpg,13.0,spear thistle,train,spear thistle,13.0,True,True
3059,image_06095,image_06095.jpg,jpg/image_06095.jpg,13.0,spear thistle,train,spear thistle,13.0,True,True
3077,image_06105,image_06105.jpg,jpg/image_06105.jpg,63.0,silverbush,train,windflower,63.0,False,True
3081,image_06112,image_06112.jpg,jpg/image_06112.jpg,63.0,silverbush,train,silverbush,63.0,True,True
3089,image_06116,image_06116.jpg,jpg/image_06116.jpg,63.0,silverbush,train,silverbush,63.0,True,True
3084,image_06117,image_06117.jpg,jpg/image_06117.jpg,63.0,silverbush,train,windflower,63.0,False,True
3078,image_06119,image_06119.jpg,jpg/image_06119.jpg,63.0,silverbush,train,cape flower,63.0,False,True
3083,image_06120,image_06120.jpg,jpg/image_06120.jpg,63.0,silverbush,train,cape flower,63.0,False,True
3070,image_06121,image_06121.jpg,jpg/image_06121.jpg,63.0,silverbush,train,windflower,63.0,False,True
3090,image_06122,image_06122.jpg,jpg/image_06122.jpg,63.0,silverbush,train,silverbush,63.0,True,True
3076,image_06123,image_06123.jpg,jpg/image_06123.jpg,63.0,silverbush,train,cape flower,63.0,False,True
3087,image_06128,image_06128.jpg,jpg/image_06128.jpg,63.0,silverbush,train,silverbush,63.0,True,True
3079,image_06129,image_06129.jpg,jpg/image_06129.jpg,63.0,silverbush,train,silverbush,63.0,True,True
3093,image_06134,image_06134.jpg,jpg/image_06134.jpg,63.0,silverbush,train,mallow,63.0,False,True
3068,image_06136,image_06136.jpg,jpg/image_06136.jpg,63.0,silverbush,train,silverbush,63.0,True,True
3073,image_06141,image_06141.jpg,jpg/image_06141.jpg,63.0,silverbush,train,mallow,63.0,False,True
3115,image_06154,image_06154.jpg,jpg/image_06154.jpg,18.0,balloon flower,train,balloon flower,18.0,True,True
3100,image_06157,image_06157.jpg,jpg/image_06157.jpg,18.0,balloon flower,train,balloon flower,18.0,True,True
3103,image_06158,image_06158.jpg,jpg/image_06158.jpg,18.0,balloon flower,train,windflower,18.0,False,True
3098,image_06161,image_06161.jpg,jpg/image_06161.jpg,18.0,balloon flower,train,balloon flower,18.0,True,True
3108,image_06163,image_06163.jpg,jpg/image_06163.jpg,18.0,balloon flower,train,balloon flower,18.0,True,True
3095,image_06166,image_06166.jpg,jpg/image_06166.jpg,18.0,balloon flower,train,balloon flower,18.0,True,True
3104,image_06170,image_06170.jpg,jpg/image_06170.jpg,18.0,balloon flower,train,balloon flower,18.0,True,True
3109,image_06171,image_06171.jpg,jpg/image_06171.jpg,18.0,balloon flower,train,balloon flower,18.0,True,True
3110,image_06173,image_06173.jpg,jpg/image_06173.jpg,18.0,balloon flower,train,balloon flower,18.0,True,True
3097,image_06174,image_06174.jpg,jpg/image_06174.jpg,18.0,balloon flower,train,balloon flower,18.0,True,True
3112,image_06176,image_06176.jpg,jpg/image_06176.jpg,18.0,balloon flower,train,balloon flower,18.0,True,True
3113,image_06178,image_06178.jpg,jpg/image_06178.jpg,18.0,balloon flower,train,canterbury bells,18.0,False,True
3102,image_06182,image_06182.jpg,jpg/image_06182.jpg,18.0,balloon flower,train,balloon flower,18.0,True,True
3094,image_06184,image_06184.jpg,jpg/image_06184.jpg,18.0,balloon flower,train,balloon flower,18.0,True,True
3117,image_06186,image_06186.jpg,jpg/image_06186.jpg,18.0,balloon flower,train,balloon flower,18.0,True,True
3114,image_06191,image_06191.jpg,jpg/image_06191.jpg,18.0,balloon flower,train,balloon flower,18.0,True,True
3099,image_06194,image_06194.jpg,jpg/image_06194.jpg,18.0,balloon flower,train,balloon flower,18.0,True,True
3107,image_06196,image_06196.jpg,jpg/image_06196.jpg,18.0,balloon flower,train,balloon flower,18.0,True,True
3133,image_06201,image_06201.jpg,jpg/image_06201.jpg,48.0,oxeye daisy,train,barbeton daisy,48.0,False,True
3127,image_06204,image_06204.jpg,jpg/image_06204.jpg,48.0,oxeye daisy,train,oxeye daisy,48.0,True,True
3124,image_06212,image_06212.jpg,jpg/image_06212.jpg,48.0,oxeye daisy,train,barbeton daisy,48.0,False,True
3126,image_06215,image_06215.jpg,jpg/image_06215.jpg,48.0,oxeye daisy,train,oxeye daisy,48.0,True,True
3125,image_06218,image_06218.jpg,jpg/image_06218.jpg,48.0,oxeye daisy,train,oxeye daisy,48.0,True,True
3120,image_06219,image_06219.jpg,jpg/image_06219.jpg,48.0,oxeye daisy,train,barbeton daisy,48.0,False,True
3136,image_06222,image_06222.jpg,jpg/image_06222.jpg,48.0,oxeye daisy,train,oxeye daisy,48.0,True,True
3121,image_06223,image_06223.jpg,jpg/image_06223.jpg,48.0,oxeye daisy,train,oxeye daisy,48.0,True,True
3123,image_06226,image_06226.jpg,jpg/image_06226.jpg,48.0,oxeye daisy,train,oxeye daisy,48.0,True,True
3134,image_06228,image_06228.jpg,jpg/image_06228.jpg,48.0,oxeye daisy,train,barbeton daisy,48.0,False,True
3139,image_06230,image_06230.jpg,jpg/image_06230.jpg,48.0,oxeye daisy,train,oxeye daisy,48.0,True,True
3131,image_06234,image_06234.jpg,jpg/image_06234.jpg,48.0,oxeye daisy,train,barbeton daisy,48.0,False,True
3135,image_06239,image_06239.jpg,jpg/image_06239.jpg,48.0,oxeye daisy,train,oxeye daisy,48.0,True,True
3129,image_06240,image_06240.jpg,jpg/image_06240.jpg,48.0,oxeye daisy,train,barbeton daisy,48.0,False,True
3138,image_06241,image_06241.jpg,jpg/image_06241.jpg,48.0,oxeye daisy,train,oxeye daisy,48.0,True,True
3130,image_06244,image_06244.jpg,jpg/image_06244.jpg,48.0,oxeye daisy,train,oxeye daisy,48.0,True,True
3147,image_06247,image_06247.jpg,jpg/image_06247.jpg,60.0,cautleya spicata,train,cautleya spicata,60.0,True,True
3155,image_06248,image_06248.jpg,jpg/image_06248.jpg,60.0,cautleya spicata,train,cautleya spicata,60.0,True,True
3164,image_06251,image_06251.jpg,jpg/image_06251.jpg,60.0,cautleya spicata,train,cautleya spicata,60.0,True,True
3163,image_06256,image_06256.jpg,jpg/image_06256.jpg,60.0,cautleya spicata,train,cautleya spicata,60.0,True,True
3161,image_06257,image_06257.jpg,jpg/image_06257.jpg,60.0,cautleya spicata,train,cautleya spicata,60.0,True,True
3148,image_06258,image_06258.jpg,jpg/image_06258.jpg,60.0,cautleya spicata,train,cautleya spicata,60.0,True,True
3152,image_06261,image_06261.jpg,jpg/image_06261.jpg,60.0,cautleya spicata,train,cautleya spicata,60.0,True,True
3145,image_06265,image_06265.jpg,jpg/image_06265.jpg,60.0,cautleya spicata,train,cautleya spicata,60.0,True,True
3143,image_06268,image_06268.jpg,jpg/image_06268.jpg,60.0,cautleya spicata,train,cautleya spicata,60.0,True,True
3166,image_06273,image_06273.jpg,jpg/image_06273.jpg,60.0,cautleya spicata,train,cautleya spicata,60.0,True,True
3157,image_06274,image_06274.jpg,jpg/image_06274.jpg,60.0,cautleya spicata,train,cautleya spicata,60.0,True,True
3146,image_06278,image_06278.jpg,jpg/image_06278.jpg,60.0,cautleya spicata,train,cautleya spicata,60.0,True,True
3162,image_06281,image_06281.jpg,jpg/image_06281.jpg,60.0,cautleya spicata,train,cautleya spicata,60.0,True,True
3149,image_06294,image_06294.jpg,jpg/image_06294.jpg,60.0,cautleya spicata,train,cautleya spicata,60.0,True,True
3154,image_06296,image_06296.jpg,jpg/image_06296.jpg,60.0,cautleya spicata,train,cautleya spicata,60.0,True,True
3173,image_06301,image_06301.jpg,jpg/image_06301.jpg,49.0,common dandelion,train,common dandelion,49.0,True,True
3201,image_06306,image_06306.jpg,jpg/image_06306.jpg,49.0,common dandelion,train,common dandelion,49.0,True,True
3191,image_06307,image_06307.jpg,jpg/image_06307.jpg,49.0,common dandelion,train,common dandelion,49.0,True,True
3209,image_06312,image_06312.jpg,jpg/image_06312.jpg,49.0,common dandelion,train,common dandelion,49.0,True,True
3190,image_06314,image_06314.jpg,jpg/image_06314.jpg,49.0,common dandelion,train,common dandelion,49.0,True,True
3180,image_06316,image_06316.jpg,jpg/image_06316.jpg,49.0,common dandelion,train,common dandelion,49.0,True,True
3171,image_06331,image_06331.jpg,jpg/image_06331.jpg,49.0,common dandelion,train,common dandelion,49.0,True,True
3231,image_06347,image_06347.jpg,jpg/image_06347.jpg,14.0,yellow iris,train,yellow iris,14.0,True,True
3222,image_06350,image_06350.jpg,jpg/image_06350.jpg,14.0,yellow iris,train,yellow iris,14.0,True,True
3235,image_06351,image_06351.jpg,jpg/image_06351.jpg,14.0,yellow iris,train,yellow iris,14.0,True,True
3226,image_06356,image_06356.jpg,jpg/image_06356.jpg,14.0,yellow iris,train,yellow iris,14.0,True,True
3229,image_06358,image_06358.jpg,jpg/image_06358.jpg,14.0,yellow iris,train,yellow iris,14.0,True,True
3234,image_06360,image_06360.jpg,jpg/image_06360.jpg,14.0,yellow iris,train,yellow iris,14.0,True,True
3236,image_06364,image_06364.jpg,jpg/image_06364.jpg,14.0,yellow iris,train,yellow iris,14.0,True,True
3232,image_06366,image_06366.jpg,jpg/image_06366.jpg,14.0,yellow iris,train,yellow iris,14.0,True,True
3216,image_06370,image_06370.jpg,jpg/image_06370.jpg,14.0,yellow iris,train,yellow iris,14.0,True,True
3225,image_06372,image_06372.jpg,jpg/image_06372.jpg,14.0,yellow iris,train,yellow iris,14.0,True,True
3233,image_06376,image_06376.jpg,jpg/image_06376.jpg,14.0,yellow iris,train,yellow iris,14.0,True,True
3220,image_06377,image_06377.jpg,jpg/image_06377.jpg,14.0,yellow iris,train,yellow iris,14.0,True,True
3224,image_06378,image_06378.jpg,jpg/image_06378.jpg,14.0,yellow iris,train,yellow iris,14.0,True,True
3219,image_06381,image_06381.jpg,jpg/image_06381.jpg,14.0,yellow iris,train,yellow iris,14.0,True,True
3217,image_06382,image_06382.jpg,jpg/image_06382.jpg,14.0,yellow iris,train,yellow iris,14.0,True,True
3214,image_06387,image_06387.jpg,jpg/image_06387.jpg,14.0,yellow iris,train,yellow iris,14.0,True,True
3245,image_06395,image_06395.jpg,jpg/image_06395.jpg,8.0,monkshood,train,monkshood,8.0,True,True
3252,image_06396,image_06396.jpg,jpg/image_06396.jpg,8.0,monkshood,train,monkshood,8.0,True,True
3258,image_06398,image_06398.jpg,jpg/image_06398.jpg,8.0,monkshood,train,monkshood,8.0,True,True
3241,image_06404,image_06404.jpg,jpg/image_06404.jpg,8.0,monkshood,train,monkshood,8.0,True,True
3243,image_06405,image_06405.jpg,jpg/image_06405.jpg,8.0,monkshood,train,monkshood,8.0,True,True
3256,image_06406,image_06406.jpg,jpg/image_06406.jpg,8.0,monkshood,train,monkshood,8.0,True,True
3247,image_06409,image_06409.jpg,jpg/image_06409.jpg,8.0,monkshood,train,canterbury bells,8.0,False,True
3257,image_06411,image_06411.jpg,jpg/image_06411.jpg,8.0,monkshood,train,monkshood,8.0,True,True
3238,image_06415,image_06415.jpg,jpg/image_06415.jpg,8.0,monkshood,train,canterbury bells,8.0,False,True
3249,image_06416,image_06416.jpg,jpg/image_06416.jpg,8.0,monkshood,train,monkshood,8.0,True,True
3237,image_06418,image_06418.jpg,jpg/image_06418.jpg,8.0,monkshood,train,monkshood,8.0,True,True
3254,image_06433,image_06433.jpg,jpg/image_06433.jpg,8.0,monkshood,train,monkshood,8.0,True,True
3259,image_06434,image_06434.jpg,jpg/image_06434.jpg,8.0,monkshood,train,monkshood,8.0,True,True
3246,image_06435,image_06435.jpg,jpg/image_06435.jpg,8.0,monkshood,train,monkshood,8.0,True,True
3250,image_06436,image_06436.jpg,jpg/image_06436.jpg,8.0,monkshood,train,monkshood,8.0,True,True
3248,image_06437,image_06437.jpg,jpg/image_06437.jpg,8.0,monkshood,train,monkshood,8.0,True,True
3253,image_06438,image_06438.jpg,jpg/image_06438.jpg,8.0,monkshood,train,monkshood,8.0,True,True
3244,image_06440,image_06440.jpg,jpg/image_06440.jpg,8.0,monkshood,train,monkshood,8.0,True,True
3282,image_06442,image_06442.jpg,jpg/image_06442.jpg,32.0,love in the mist,train,love in the mist,32.0,True,True
3272,image_06447,image_06447.jpg,jpg/image_06447.jpg,32.0,love in the mist,train,love in the mist,32.0,True,True
3275,image_06450,image_06450.jpg,jpg/image_06450.jpg,32.0,love in the mist,train,love in the mist,32.0,True,True
3280,image_06451,image_06451.jpg,jpg/image_06451.jpg,32.0,love in the mist,train,alpine sea holly,32.0,False,True
3264,image_06452,image_06452.jpg,jpg/image_06452.jpg,32.0,love in the mist,train,love in the mist,32.0,True,True
3262,image_06454,image_06454.jpg,jpg/image_06454.jpg,32.0,love in the mist,train,love in the mist,32.0,True,True
3269,image_06460,image_06460.jpg,jpg/image_06460.jpg,32.0,love in the mist,train,love in the mist,32.0,True,True
3260,image_06461,image_06461.jpg,jpg/image_06461.jpg,32.0,love in the mist,train,cape flower,32.0,False,True
3270,image_06463,image_06463.jpg,jpg/image_06463.jpg,32.0,love in the mist,train,love in the mist,32.0,True,True
3281,image_06467,image_06467.jpg,jpg/image_06467.jpg,32.0,love in the mist,train,love in the mist,32.0,True,True
3277,image_06473,image_06473.jpg,jpg/image_06473.jpg,32.0,love in the mist,train,love in the mist,32.0,True,True
3279,image_06474,image_06474.jpg,jpg/image_06474.jpg,32.0,love in the mist,train,bolero deep blue,32.0,False,True
3271,image_06476,image_06476.jpg,jpg/image_06476.jpg,32.0,love in the mist,train,love in the mist,32.0,True,True
3274,image_06477,image_06477.jpg,jpg/image_06477.jpg,32.0,love in the mist,train,love in the mist,32.0,True,True
3266,image_06478,image_06478.jpg,jpg/image_06478.jpg,32.0,love in the mist,train,love in the mist,32.0,True,True
3263,image_06481,image_06481.jpg,jpg/image_06481.jpg,32.0,love in the mist,train,love in the mist,32.0,True,True
3278,image_06483,image_06483.jpg,jpg/image_06483.jpg,32.0,love in the mist,train,love in the mist,32.0,True,True
3276,image_06484,image_06484.jpg,jpg/image_06484.jpg,32.0,love in the mist,train,love in the mist,32.0,True,True
3261,image_06485,image_06485.jpg,jpg/image_06485.jpg,32.0,love in the mist,train,love in the mist,32.0,True,True
3290,image_06489,image_06489.jpg,jpg/image_06489.jpg,25.0,corn poppy,train,corn poppy,25.0,True,True
3299,image_06490,image_06490.jpg,jpg/image_06490.jpg,25.0,corn poppy,train,corn poppy,25.0,True,True
3298,image_06493,image_06493.jpg,jpg/image_06493.jpg,25.0,corn poppy,train,corn poppy,25.0,True,True
3293,image_06494,image_06494.jpg,jpg/image_06494.jpg,25.0,corn poppy,train,corn poppy,25.0,True,True
3296,image_06495,image_06495.jpg,jpg/image_06495.jpg,25.0,corn poppy,train,corn poppy,25.0,True,True
3291,image_06497,image_06497.jpg,jpg/image_06497.jpg,25.0,corn poppy,train,corn poppy,25.0,True,True
3301,image_06498,image_06498.jpg,jpg/image_06498.jpg,25.0,corn poppy,train,corn poppy,25.0,True,True
3295,image_06499,image_06499.jpg,jpg/image_06499.jpg,25.0,corn poppy,train,corn poppy,25.0,True,True
3288,image_06500,image_06500.jpg,jpg/image_06500.jpg,25.0,corn poppy,train,corn poppy,25.0,True,True
3283,image_06505,image_06505.jpg,jpg/image_06505.jpg,25.0,corn poppy,train,corn poppy,25.0,True,True
3302,image_06506,image_06506.jpg,jpg/image_06506.jpg,25.0,corn poppy,train,corn poppy,25.0,True,True
3285,image_06507,image_06507.jpg,jpg/image_06507.jpg,25.0,corn poppy,train,corn poppy,25.0,True,True
3300,image_06509,image_06509.jpg,jpg/image_06509.jpg,25.0,corn poppy,train,corn poppy,25.0,True,True
3289,image_06510,image_06510.jpg,jpg/image_06510.jpg,25.0,corn poppy,train,tree poppy,25.0,False,True
3286,image_06516,image_06516.jpg,jpg/image_06516.jpg,25.0,corn poppy,train,corn poppy,25.0,True,True
3284,image_06521,image_06521.jpg,jpg/image_06521.jpg,25.0,corn poppy,train,corn poppy,25.0,True,True
3294,image_06524,image_06524.jpg,jpg/image_06524.jpg,25.0,corn poppy,train,tree poppy,25.0,False,True
3292,image_06526,image_06526.jpg,jpg/image_06526.jpg,25.0,corn poppy,train,corn poppy,25.0,True,True
3195,image_06535,image_06535.jpg,jpg/image_06535.jpg,49.0,common dandelion,train,common dandelion,49.0,True,True
3189,image_06540,image_06540.jpg,jpg/image_06540.jpg,49.0,common dandelion,train,common dandelion,49.0,True,True
3187,image_06544,image_06544.jpg,jpg/image_06544.jpg,49.0,common dandelion,train,common dandelion,49.0,True,True
3196,image_06547,image_06547.jpg,jpg/image_06547.jpg,49.0,common dandelion,train,common dandelion,49.0,True,True
3192,image_06549,image_06549.jpg,jpg/image_06549.jpg,49.0,common dandelion,train,common dandelion,49.0,True,True
3193,image_06554,image_06554.jpg,jpg/image_06554.jpg,49.0,common dandelion,train,common dandelion,49.0,True,True
3167,image_06559,image_06559.jpg,jpg/image_06559.jpg,49.0,common dandelion,train,common dandelion,49.0,True,True
3176,image_06562,image_06562.jpg,jpg/image_06562.jpg,49.0,common dandelion,train,common dandelion,49.0,True,True
3199,image_06564,image_06564.jpg,jpg/image_06564.jpg,49.0,common dandelion,train,common dandelion,49.0,True,True
3316,image_06575,image_06575.jpg,jpg/image_06575.jpg,24.0,grape hyacinth,train,grape hyacinth,24.0,True,True
3303,image_06579,image_06579.jpg,jpg/image_06579.jpg,24.0,grape hyacinth,train,grape hyacinth,24.0,True,True
3313,image_06580,image_06580.jpg,jpg/image_06580.jpg,24.0,grape hyacinth,train,grape hyacinth,24.0,True,True
3305,image_06582,image_06582.jpg,jpg/image_06582.jpg,24.0,grape hyacinth,train,grape hyacinth,24.0,True,True
3311,image_06583,image_06583.jpg,jpg/image_06583.jpg,24.0,grape hyacinth,train,grape hyacinth,24.0,True,True
3309,image_06589,image_06589.jpg,jpg/image_06589.jpg,24.0,grape hyacinth,train,grape hyacinth,24.0,True,True
3315,image_06592,image_06592.jpg,jpg/image_06592.jpg,24.0,grape hyacinth,train,grape hyacinth,24.0,True,True
3306,image_06597,image_06597.jpg,jpg/image_06597.jpg,24.0,grape hyacinth,train,grape hyacinth,24.0,True,True
3317,image_06598,image_06598.jpg,jpg/image_06598.jpg,24.0,grape hyacinth,train,grape hyacinth,24.0,True,True
3318,image_06599,image_06599.jpg,jpg/image_06599.jpg,24.0,grape hyacinth,train,grape hyacinth,24.0,True,True
3304,image_06602,image_06602.jpg,jpg/image_06602.jpg,24.0,grape hyacinth,train,grape hyacinth,24.0,True,True
3312,image_06603,image_06603.jpg,jpg/image_06603.jpg,24.0,grape hyacinth,train,grape hyacinth,24.0,True,True
3307,image_06604,image_06604.jpg,jpg/image_06604.jpg,24.0,grape hyacinth,train,grape hyacinth,24.0,True,True
3308,image_06606,image_06606.jpg,jpg/image_06606.jpg,24.0,grape hyacinth,train,grape hyacinth,24.0,True,True
3319,image_06609,image_06609.jpg,jpg/image_06609.jpg,24.0,grape hyacinth,train,grape hyacinth,24.0,True,True
3320,image_06611,image_06611.jpg,jpg/image_06611.jpg,24.0,grape hyacinth,train,grape hyacinth,24.0,True,True
3330,image_06634,image_06634.jpg,jpg/image_06634.jpg,2.0,canterbury bells,train,sweet pea,2.0,False,True
3338,image_06639,image_06639.jpg,jpg/image_06639.jpg,2.0,canterbury bells,train,canterbury bells,2.0,True,True
3326,image_06647,image_06647.jpg,jpg/image_06647.jpg,2.0,canterbury bells,train,sweet pea,2.0,False,True
3341,image_06650,image_06650.jpg,jpg/image_06650.jpg,2.0,canterbury bells,train,bolero deep blue,2.0,False,True
3331,image_06651,image_06651.jpg,jpg/image_06651.jpg,2.0,canterbury bells,train,hard-leaved pocket orchid,2.0,False,True
3353,image_06652,image_06652.jpg,jpg/image_06652.jpg,15.0,globe-flower,train,globe-flower,15.0,True,True
3345,image_06653,image_06653.jpg,jpg/image_06653.jpg,15.0,globe-flower,train,globe-flower,15.0,True,True
3354,image_06657,image_06657.jpg,jpg/image_06657.jpg,15.0,globe-flower,train,globe-flower,15.0,True,True
3349,image_06664,image_06664.jpg,jpg/image_06664.jpg,15.0,globe-flower,train,tree poppy,15.0,False,True
3346,image_06671,image_06671.jpg,jpg/image_06671.jpg,15.0,globe-flower,train,globe-flower,15.0,True,True
3344,image_06672,image_06672.jpg,jpg/image_06672.jpg,15.0,globe-flower,train,tree poppy,15.0,False,True
3360,image_06676,image_06676.jpg,jpg/image_06676.jpg,15.0,globe-flower,train,globe-flower,15.0,True,True
3361,image_06686,image_06686.jpg,jpg/image_06686.jpg,15.0,globe-flower,train,globe-flower,15.0,True,True
3348,image_06689,image_06689.jpg,jpg/image_06689.jpg,15.0,globe-flower,train,globe-flower,15.0,True,True
3369,image_06693,image_06693.jpg,jpg/image_06693.jpg,78.0,toad lily,train,toad lily,78.0,True,True
3368,image_06694,image_06694.jpg,jpg/image_06694.jpg,78.0,toad lily,train,toad lily,78.0,True,True
3363,image_06697,image_06697.jpg,jpg/image_06697.jpg,78.0,toad lily,train,toad lily,78.0,True,True
3377,image_06698,image_06698.jpg,jpg/image_06698.jpg,78.0,toad lily,train,toad lily,78.0,True,True
3380,image_06702,image_06702.jpg,jpg/image_06702.jpg,78.0,toad lily,train,toad lily,78.0,True,True
3373,image_06703,image_06703.jpg,jpg/image_06703.jpg,78.0,toad lily,train,toad lily,78.0,True,True
3364,image_06707,image_06707.jpg,jpg/image_06707.jpg,78.0,toad lily,train,toad lily,78.0,True,True
3370,image_06710,image_06710.jpg,jpg/image_06710.jpg,78.0,toad lily,train,toad lily,78.0,True,True
3366,image_06711,image_06711.jpg,jpg/image_06711.jpg,78.0,toad lily,train,toad lily,78.0,True,True
3378,image_06713,image_06713.jpg,jpg/image_06713.jpg,78.0,toad lily,train,toad lily,78.0,True,True
3367,image_06714,image_06714.jpg,jpg/image_06714.jpg,78.0,toad lily,train,toad lily,78.0,True,True
3379,image_06720,image_06720.jpg,jpg/image_06720.jpg,78.0,toad lily,train,toad lily,78.0,True,True
3371,image_06726,image_06726.jpg,jpg/image_06726.jpg,78.0,toad lily,train,toad lily,78.0,True,True
3382,image_06727,image_06727.jpg,jpg/image_06727.jpg,78.0,toad lily,train,toad lily,78.0,True,True
3381,image_06728,image_06728.jpg,jpg/image_06728.jpg,78.0,toad lily,train,toad lily,78.0,True,True
3374,image_06729,image_06729.jpg,jpg/image_06729.jpg,78.0,toad lily,train,toad lily,78.0,True,True
3389,image_06734,image_06734.jpg,jpg/image_06734.jpg,0.0,pink primrose,train,pink primrose,0.0,True,True
3386,image_06742,image_06742.jpg,jpg/image_06742.jpg,0.0,pink primrose,train,mallow,0.0,False,True
3383,image_06749,image_06749.jpg,jpg/image_06749.jpg,0.0,pink primrose,train,tree mallow,0.0,False,True
3398,image_06754,image_06754.jpg,jpg/image_06754.jpg,0.0,pink primrose,train,pink primrose,0.0,True,True
3384,image_06758,image_06758.jpg,jpg/image_06758.jpg,0.0,pink primrose,train,tree mallow,0.0,False,True
3387,image_06766,image_06766.jpg,jpg/image_06766.jpg,0.0,pink primrose,train,mallow,0.0,False,True
3394,image_06767,image_06767.jpg,jpg/image_06767.jpg,0.0,pink primrose,train,pink primrose,0.0,True,True
